S_ID,typeNP,region,c1,c2,c4,c5,c5.1,c6,c6.1,c7,c7.1_1,c7.1_2,c7.1_3,c7.1_4,c7.1_5,child,c13,c10,c10t,c8.1,c8.2,c8.3,c9.1,c9.2,c9.3,c10.1_1,c10.1_2,c10.1_3,c10.1_4,c10.1t,c10.2_1,c10.2_2,c10.2_3,c10.2_4,c10.2_5,c10.2_6,c10.2_7,c10.2_8,c10.2_9,c10.2_10,c10.2t,c11,c12,d1,d2,d3,d3t,d4,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_8,d5_9,MESSAGE,Link,q13,q8.1,q8.2,q8.3,q9.1,q9.2,q9.3,q11,q12
118518,2.00,4.00,16,38,2,33,2.00,1,1,1,0,0,0,1,0,4.00,3,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,3,2,15,,2,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
118531,1.00,3.00,8,11,2,23,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,5,2,13,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
118536,3.00,3.00,2,27,2,38,2.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,3,,4,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
118557,1.00,2.00,18,43,2,30,2.00,1,1,1,0,1,0,0,0,2.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,6,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
118584,1.00,4.00,15,34,2,36,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,5,1,5,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
118691,1.00,1.00,7,65,2,35,2.00,1,1,2,1,0,1,0,0,1.00,3,4,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,3,,3,1,0,0,0,1,0,1,0,0,,,,,,,,,,,
118720,1.00,3.00,12,28,2,30,2.00,1,1,2,0,1,0,0,0,2.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,7,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
118780,2.00,1.00,6,5,2,52,3.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,3,2,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,4,,4,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
118804,1.00,3.00,12,28,2,27,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,2,6,2,6,,4,0,0,0,1,1,0,1,0,0,,,,,,,,,,,
118809,3.00,3.00,2,27,2,32,2.00,1,1,2,1,0,1,0,0,3.00,3,3,,3,5,3,3,5,3,0,1,1,0,,1,1,1,0,0,0,1,0,0,0,,3,,5,2,10,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
118813,3.00,3.00,2,27,2,42,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,4,1,0,1,1,1,0,1,0,0,,,,,,,,,,,
118856,3.00,3.00,2,27,2,22,1.00,1,1,1,1,0,0,0,0,1.00,3,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,3,1,13,,4,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
118857,1.00,3.00,12,29,2,37,2.00,1,1,2,1,0,0,0,1,1.00,2,5,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,1,,6,3,13,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
118858,2.00,1.00,6,5,2,36,2.00,1,1,2,0,0,1,1,0,4.00,2,1,,2,4,2,2,3,2,,,,,,,,,,,,,,,,,,2,6,2,10,,3,1,1,0,0,1,1,1,0,0,,,,,,,,,,,
118882,1.00,2.00,14,33,2,28,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,5,2,12,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
118884,1.00,1.00,10,20,2,28,2.00,1,1,2,1,1,0,0,0,2.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,4,3,13,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
118887,3.00,3.00,2,27,2,34,2.00,1,1,2,0,0,1,1,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,2,12,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
118897,3.00,3.00,2,27,2,32,2.00,1,1,2,0,1,1,0,0,3.00,4,1,,4,5,4,5,5,5,,,,,,,,,,,,,,,,,,4,6,2,4,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
118898,1.00,2.00,14,33,2,33,2.00,1,1,2,0,1,1,0,0,2.00,5,3,,2,5,3,2,5,3,0,0,0,1,"?? ?????, ???? ????????? ??? ?????? ????????? ????? ????????? ???????. ?? ????? ?????????? ????? ???????",,,,,,,,,,,,3,,6,3,12,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
118907,2.00,1.00,6,5,2,24,1.00,1,1,1,1,0,0,0,0,1.00,2,5,,2,3,3,1,3,3,,,,,,,,,,,,,,,,,1,,6,2,13,,4,1,1,0,0,1,0,0,0,0,,,,,,,,,,,
118932,3.00,3.00,2,27,2,27,2.00,1,1,1,1,0,0,0,0,1.00,1,2,,1,1,1,1,1,1,0,0,0,1,?????,,,,,,,,,,,,1,,3,2,13,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
118978,2.00,4.00,16,38,2,42,3.00,1,1,2,0,1,0,0,1,2.00,3,4,,2,4,4,2,4,3,,,,,,,,,,,,,,,,,2,,3,2,6,,3,1,1,1,0,1,1,0,0,0,,,,,,,,,,,
119002,1.00,3.00,19,45,2,48,3.00,1,1,1,0,1,0,0,0,2.00,2,2,,1,1,1,1,2,2,1,0,0,0,,,,,,,,,,,,,4,,6,2,12,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
119003,1.00,3.00,3,24,2,33,2.00,1,1,2,1,0,1,0,0,1.00,1,2,,1,2,2,1,2,2,1,0,0,0,,,,,,,,,,,,,1,,6,2,4,,4,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
119016,1.00,3.00,12,28,2,39,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,3,1,1,3,1,,,,,,,,,,,,,,,,,,1,4,2,5,,6,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
119023,1.00,2.00,23,53,2,25,1.00,1,1,2,0,1,0,0,0,2.00,1,1,,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,1,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
119064,2.00,1.00,6,5,2,40,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,2,,4,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
119066,1.00,4.00,16,39,2,41,3.00,1,1,1,0,1,0,0,0,2.00,2,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,3,2,10,,4,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
119100,3.00,3.00,2,27,2,31,2.00,1,1,4,0,1,0,0,0,2.00,1,4,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,1,,3,1,12,,2,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
119103,1.00,2.00,20,47,2,25,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,13,,2,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
119107,2.00,1.00,6,7,2,24,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,1,,4,2,13,,4,0,1,0,1,1,0,0,0,0,,,,,,,,,,,
119120,1.00,3.00,8,12,2,31,2.00,1,1,2,1,1,0,0,0,2.00,2,1,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,2,4,2,13,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
119135,1.00,3.00,4,1,2,49,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,2,5,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
119147,1.00,3.00,24,56,2,34,2.00,1,1,3,0,0,0,1,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,2,2,6,,4,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
119152,1.00,3.00,24,55,2,30,2.00,1,1,1,0,1,0,0,0,2.00,2,2,,2,3,3,2,3,3,1,0,0,0,,,,,,,,,,,,,1,,6,2,5,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
119153,2.00,4.00,16,38,2,48,3.00,1,1,2,0,0,0,1,1,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,5,3,14,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
119186,2.00,1.00,10,19,2,36,2.00,1,1,2,0,0,1,1,0,4.00,1,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
119214,1.00,4.00,15,34,2,29,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
119218,3.00,3.00,2,27,2,37,2.00,1,1,2,1,0,0,1,0,1.00,3,2,,3,4,3,2,4,2,1,0,0,0,,,,,,,,,,,,,2,,6,2,13,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
119223,1.00,3.00,8,11,2,21,1.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,3,1,1,3,2,,,,,,,,,,,,,,,,,1,,6,2,6,,4,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
119225,2.00,4.00,16,38,2,49,3.00,1,1,2,0,0,1,0,1,3.00,3,2,,3,5,3,3,5,4,0,1,0,0,,,,,,,,,,,,,3,,6,2,3,,4,1,1,0,0,1,1,1,0,0,,,,,,,,,,,
119232,1.00,3.00,8,12,2,30,2.00,1,1,3,1,1,1,0,0,3.00,2,1,,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,2,6,2,4,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
119236,3.00,3.00,2,27,2,37,2.00,1,1,3,0,0,1,0,0,3.00,1,1,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,,1,6,2,12,,2,1,1,1,1,1,0,0,0,0,,,,,,,,,,,
119271,3.00,1.00,21,50,2,45,3.00,1,1,2,0,0,0,1,0,4.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,5,2,5,,4,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
119285,1.00,3.00,19,44,2,30,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,3,3,2,3,2,,,,,,,,,,,,,,,,,,2,6,3,5,,4,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
119308,1.00,2.00,11,22,2,28,2.00,1,1,2,0,0,1,0,1,5.00,1,1,,1,6,3,1,1,1,,,,,,,,,,,,,,,,,,1,3,5,6,,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
119332,1.00,2.00,11,23,2,30,2.00,1,1,1,0,0,1,0,0,3.00,6,1,,3,3,2,3,3,2,,,,,,,,,,,,,,,,,,6,6,3,6,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
119366,3.00,3.00,2,27,2,25,1.00,1,1,2,1,1,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,1,0,1,1,0,1,0,0,,,,,,,,,,,
119382,3.00,1.00,21,50,2,24,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,13,,2,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
119394,1.00,1.00,21,49,2,25,1.00,1,1,1,0,1,0,0,0,2.00,2,2,,3,3,3,2,2,2,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,,2,,4,1,4,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
119395,1.00,3.00,8,12,2,30,2.00,1,1,2,0,1,1,0,0,3.00,1,2,,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,1,,4,2,13,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
119396,2.00,1.00,6,7,2,39,2.00,1,1,2,0,0,1,1,0,3.00,2,1,,2,3,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,3,4,,2,1,1,0,1,1,1,1,0,0,,,,,,,,,,,
119406,1.00,2.00,14,33,2,40,2.00,1,1,3,0,0,1,0,1,3.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,4,2,10,,2,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
119422,1.00,3.00,4,1,2,33,2.00,1,1,2,0,0,1,1,0,4.00,4,2,,4,5,4,4,4,4,0,1,1,0,,0,1,0,0,0,0,1,0,0,0,,4,,6,2,5,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
119459,3.00,3.00,2,27,2,32,2.00,1,1,1,0,0,0,1,0,4.00,2,2,,1,3,2,1,3,2,1,0,0,0,,,,,,,,,,,,,1,,6,2,3,,4,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
119462,1.00,3.00,19,45,2,35,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,2,6,1,4,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
119482,3.00,3.00,2,27,2,33,2.00,1,1,1,1,0,0,0,0,1.00,3,4,,2,2,2,1,5,2,,,,,,,,,,,,,,,,,3,,3,2,10,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
119484,2.00,1.00,6,5,2,30,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,3,6,,3,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
119502,2.00,2.00,14,31,2,33,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
119550,1.00,3.00,4,1,2,47,3.00,1,1,1,0,0,0,0,1,5.00,5,2,,5,5,4,4,4,4,0,0,1,0,,1,1,1,1,0,0,1,1,0,0,,5,,6,2,1,,4,1,0,1,0,1,1,1,0,0,,,,,,,,,,,
119584,1.00,3.00,8,11,2,36,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,10,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
119593,3.00,3.00,2,27,2,31,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,3,3,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,13,,4,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
119629,1.00,2.00,5,3,2,27,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,2,,6,2,3,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
119667,1.00,1.00,6,10,2,27,2.00,1,1,1,0,0,0,1,0,4.00,3,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,2,2,2,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
119675,1.00,3.00,17,42,2,47,3.00,1,1,1,0,0,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,4,4,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
119694,1.00,2.00,11,23,2,34,2.00,1,1,3,0,0,1,0,1,5.00,2,1,,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,2,4,3,12,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
119761,1.00,3.00,12,28,2,37,2.00,1,1,2,0,0,0,0,1,5.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,3,2,10,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
119763,2.00,1.00,6,5,2,39,2.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,4,2,2,12,,2,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
119886,2.00,2.00,14,31,2,35,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
119889,3.00,3.00,2,27,2,33,2.00,1,1,1,0,0,0,1,0,4.00,3,1,,2,3,3,2,3,2,,,,,,,,,,,,,,,,,,1,6,3,2,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
119918,3.00,3.00,2,27,2,28,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,3,1,2,3,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
119922,1.00,3.00,4,1,2,32,2.00,1,1,1,0,0,1,0,0,3.00,1,2,,1,3,2,1,3,2,1,1,0,0,,,,,,,,,,,,,2,,6,2,12,,3,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
119937,1.00,2.00,9,16,2,37,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,2,2,2,10,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
119950,1.00,1.00,7,63,2,37,2.00,1,1,2,0,1,0,0,1,5.00,2,1,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,2,6,2,1,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
120082,1.00,3.00,19,45,2,28,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,6,3,1,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
120086,1.00,2.00,18,43,2,28,2.00,1,1,2,0,1,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,3,2,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
120089,1.00,4.00,16,37,2,25,1.00,1,1,1,0,1,0,0,0,2.00,2,4,,2,3,2,2,3,3,,,,,,,,,,,,,,,,,1,,6,2,12,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
120106,1.00,3.00,3,26,2,30,2.00,1,1,1,1,0,0,0,0,1.00,3,3,,3,4,3,2,4,3,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,,3,,6,2,13,,2,1,1,0,0,1,1,0,0,0,,,,,,,,,,,
120116,1.00,2.00,11,22,2,42,3.00,1,1,2,1,0,0,0,1,1.00,3,1,,3,4,2,1,1,1,,,,,,,,,,,,,,,,,,2,6,2,13,,6,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
120179,3.00,3.00,2,27,2,39,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,3,5,,6,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
120234,3.00,3.00,2,27,2,37,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
120236,1.00,3.00,19,45,2,36,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,2,,3,1,0,0,1,1,0,1,0,0,,,,,,,,,,,
120252,2.00,1.00,6,7,2,24,1.00,1,1,2,1,1,0,0,0,2.00,1,2,,1,1,2,1,2,2,1,0,0,0,,,,,,,,,,,,,1,,5,2,13,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
120279,2.00,4.00,16,38,2,31,2.00,1,1,1,0,1,0,0,0,2.00,2,4,,3,3,2,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,4,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
120293,3.00,1.00,21,50,2,25,1.00,1,1,1,0,0,1,0,0,3.00,2,1,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
120294,3.00,3.00,2,27,2,36,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,1,,6,5,3,,6,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
120310,1.00,1.00,6,9,2,37,2.00,1,1,2,0,1,0,1,0,2.00,3,4,,3,3,2,2,3,2,,,,,,,,,,,,,,,,,3,,2,2,5,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
120313,3.00,3.00,2,27,2,40,2.00,1,1,1,0,0,0,0,1,5.00,4,2,1 ???????? 1 ???,4,5,5,5,5,5,,,,,,,,,,,,,,,,,5,,4,2,15,,2,0,0,1,0,1,0,0,0,0,,,,,,,,,,,
120316,2.00,1.00,6,5,2,40,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,5,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
120320,1.00,3.00,24,56,2,31,2.00,1,1,1,0,0,1,0,0,3.00,5,3,,3,5,4,4,4,4,0,0,1,0,,1,1,1,1,1,1,0,1,0,0,,5,,6,3,3,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
120350,3.00,3.00,2,27,2,53,3.00,1,1,2,0,0,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,3,8,,4,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
120356,3.00,3.00,2,27,2,29,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,5,3,6,,3,0,0,0,0,1,0,1,0,0,,,,,,,,,,,
120357,3.00,3.00,2,27,2,34,2.00,1,1,2,0,1,1,0,0,3.00,2,1,,4,4,4,2,2,2,,,,,,,,,,,,,,,,,,2,4,2,5,,3,1,1,0,1,1,1,1,0,0,,,,,,,,,,,
120364,3.00,3.00,2,27,2,45,3.00,1,1,3,0,0,1,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,3,5,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
120375,2.00,2.00,14,31,2,28,2.00,1,1,1,1,0,0,0,0,1.00,3,7,,3,6,6,3,6,6,,,,,,,,,,,,,,,,,6,,6,2,13,,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
120379,1.00,3.00,24,55,2,26,2.00,1,1,1,1,0,0,0,0,1.00,3,5,,1,1,3,1,3,3,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,1,0,1,1,1,1,0,0,,,,,,,,,,,
120387,2.00,4.00,16,38,2,44,3.00,1,1,1,0,1,0,0,0,2.00,3,4,,3,5,3,3,5,3,,,,,,,,,,,,,,,,,2,,5,3,4,,4,1,0,0,1,0,1,0,0,0,,,,,,,,,,,
120391,2.00,2.00,14,31,2,38,2.00,1,1,3,1,1,1,0,0,2.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,3,2,13,,3,1,1,0,0,1,0,0,0,0,,,,,,,,,,,
120393,1.00,3.00,17,41,2,25,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,6,,6,2,13,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
120395,2.00,1.00,6,5,2,32,2.00,1,1,2,1,0,0,1,0,4.00,3,2,,6,4,3,3,5,3,0,0,0,1,???????? ?? ???????,,,,,,,,,,,,6,,3,1,13,,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
120404,3.00,3.00,3,27,2,38,2.00,1,1,1,0,1,0,0,0,2.00,2,4,,2,3,3,1,3,2,,,,,,,,,,,,,,,,,1,,6,2,10,,3,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
120409,2.00,2.00,14,31,2,38,2.00,1,1,3,1,1,1,0,0,2.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,3,2,13,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
120410,3.00,3.00,2,27,2,26,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,3,2,6,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
120461,2.00,4.00,16,38,2,44,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,6,3,5,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
120464,2.00,4.00,16,38,2,39,2.00,1,1,1,0,0,1,0,0,3.00,3,2,,3,3,3,3,3,3,0,1,0,0,,,,,,,,,,,,,3,,6,2,4,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
120485,3.00,3.00,2,27,2,27,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,3,6,2,4,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
120493,3.00,1.00,21,50,2,38,2.00,1,1,3,1,0,0,1,0,4.00,3,1,,3,3,3,2,3,3,,,,,,,,,,,,,,,,,,2,6,2,3,,3,0,0,1,0,1,0,1,0,0,,,,,,,,,,,
120532,2.00,2.00,14,31,2,40,2.00,1,1,3,0,1,0,1,1,4.00,1,1,,1,3,1,1,3,1,,,,,,,,,,,,,,,,,,2,5,2,4,,4,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
120540,1.00,3.00,24,56,2,27,2.00,1,1,2,1,1,0,0,0,2.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,13,,4,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
120546,1.00,3.00,4,1,2,33,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,3,2,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
120569,3.00,1.00,21,50,2,31,2.00,1,1,2,0,1,1,0,0,3.00,6,7,,6,6,6,1,1,1,,,,,,,,,,,,,,,,,1,,3,3,10,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
120582,1.00,2.00,20,47,2,35,2.00,1,1,1,0,0,1,0,0,3.00,5,7,,4,5,4,4,4,4,,,,,,,,,,,,,,,,,4,,6,2,6,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
120587,1.00,1.00,13,70,2,30,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,6,2,5,,3,1,1,0,0,1,0,0,0,0,,,,,,,,,,,
120589,2.00,1.00,6,5,2,29,2.00,1,1,5,0,1,1,1,0,2.00,4,3,,4,4,4,4,4,4,0,0,1,0,,1,0,1,0,0,0,0,0,0,0,,3,,3,2,10,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
