CUSTOMER_ID,LOYALTY_SEGMENT,CHEFS_TABLE,AGE, INCOME ,GENDER,ZIP_CODE,DMA,GEOGRAPHY,ACQUIRED_DATE,12 Mo. DELIVERY_FEE_PAID,12 Mo. DELIVERYPASS_USED,12 Mo. DISCOUNT_AMOUNT,12 Mo. Orders,12 Mo. ORDERS_W_PROMO,12_Mo_Sales,24 Mo. DELIVERY_FEE_PAID,24 Mo. DELIVERYPASS_USED,24 Mo. DISCOUNT_AMOUNT,24 Mo. Orders,24 Mo. Orders w. Promo,24 Mo. Sales, SUNDAY ORDERS 12 MO.,MONDAY ORDERS 12 MO.,TUESDAY ORDERS 12 MO.,WEDNESDAY ORDERS 12 MO.,THURSDAY ORDERS 12 MO.,FRIDAY ORDERS 12 MO.,SATURDAY ORDERS 12 MO.,AlcoholicBeverages,BabyBoutique,Bakery,Bread,Catering,Dairy,DeliandCheese,Floral,Freezer,Grocery,HealthandBeautyAids,HouseholdEssentials,Kitchen,MealKit,Meat,NonalcoholicBeverages,PetShop,Poultry,Produce,Seafood,Snacks
12040094759,1. Weekly Shoppers,1,40,150000,F,11215,NY-NJ,Brooklyn,10/10/2012 0:00,0,1,0.00,100,9,41,0,3,0,3,19,113,21,15,9,10,15,18,10,0,0.04,0.01,0.09,0,0.16,0.05,0.01,0.06,0.09,0.03,0.04,0.05,0,0.01,0.05,0.02,0.03,0.2,0.01,0.05
12894585665,1. Weekly Shoppers,1,40,-1,F,10004,NY-NJ,Manhattan,3/18/2014 0:00,0,1,0.00,63,5,47,0,1,0,1,13,47,14,1,13,5,7,7,5,0,0.01,0.05,0.04,0,0.16,0.02,0.01,0.09,0.05,0.02,0.01,0.37,0,0,0.03,0,0.01,0.13,0.01,0.02
107968427,1. Weekly Shoppers,1,57,-1,F,10022,NY-NJ,Manhattan,5/4/2004 0:00,0,1,0.00,56,23,48,0,1,0,1,31,48,8,7,5,2,9,5,18,0,0,0,0.07,0,0.25,0.15,0,0,0.12,0,0.01,0.01,0,0.05,0.03,0,0.08,0.06,0.14,0.03
12203996403,1. Weekly Shoppers,1,42,-1,F,10024,NY-NJ,Manhattan,8/24/2014 0:00,0,1,0.00,47,8,53,0,1,0,1,17,53,15,4,4,2,4,4,11,0.02,0,0.08,0,0.01,0.04,0.05,0.02,0.01,0.01,0,0.03,0.1,0.12,0.15,0.1,0,0.08,0.14,0.01,0.02
10084567948,1. Weekly Shoppers,1,40,100000,F,6901,NY-NJ,Westchester/CT,4/20/2013 0:00,0,1,0.00,44,3,57,0,1,0,1,4,57,10,9,3,4,4,8,5,0,0,0,0,0,0.06,0.07,0,0.15,0.1,0,0.02,0.08,0,0.1,0.04,0,0.05,0.29,0,0.03
1283392450,1. Weekly Shoppers,1,41,250000,M,11101,NY-NJ,Queens,8/11/2006 0:00,0,0,0.00,74,23,57,0,0,0.75,4,35,453,7,9,11,13,14,7,11,0,0,0.01,0.01,0,0.14,0.04,0,0.1,0.08,0,0,0.15,0,0.08,0.13,0,0.02,0.15,0.04,0.04
10056335399,1. Weekly Shoppers,1,36,300000,F,6903,NY-NJ,Westchester/CT,2/2/2012 0:00,0,1,0.00,103,19,75,0,1,0,1,32,75,16,24,11,15,18,7,8,0.04,0.02,0.04,0.03,0,0.13,0.07,0.02,0.06,0.06,0.01,0.06,0.12,0.03,0.03,0.01,0,0.01,0.17,0.03,0.07
1290542522,1. Weekly Shoppers,1,38,150000,F,10065,NY-NJ,Manhattan,8/14/2006 0:00,0,1,0.00,47,4,120,0,1,0,1,12,120,6,9,7,9,4,7,4,0,0.01,0.01,0.05,0,0.26,0.01,0.13,0.03,0.03,0,0.02,0.06,0,0,0.09,0,0.02,0.2,0.03,0.05
10444530,1. Weekly Shoppers,1,98,300000,M,10017,NY-NJ,Manhattan,3/21/2003 0:00,0,3,0.00,67,14,122,0,2,2,2,23,108,4,6,28,4,3,18,2,0,0,0.02,0.01,0,0.11,0.04,0,0.04,0.04,0,0.05,0.04,0,0.1,0.03,0,0.03,0.37,0.02,0.09
1079426890,1. Weekly Shoppers,1,30,150000,F,10019,NY-NJ,Manhattan,1/13/2009 0:00,5.99,0,0.00,37,6,149,17.97,0,0,3,12,252,3,11,4,4,2,10,2,0,0.01,0.01,0.02,0,0.25,0.02,0,0,0.05,0.01,0.15,0,0,0,0.16,0,0,0.28,0.04,0.01
10322146167,1. Weekly Shoppers,1,26,150000,F,10006,NY-NJ,Manhattan,2/16/2012 0:00,0,1,0.00,43,11,178,0,1,0,1,27,178,11,8,2,1,2,11,7,0,0,0,0.01,0,0.16,0.08,0,0.02,0.1,0,0,0,0,0.17,0.02,0,0.09,0.27,0.06,0.01
12974835,1. Weekly Shoppers,1,54,100000,F,10011,NY-NJ,Manhattan,12/10/2002 0:00,6.99,0,0.00,66,30,178,12.98,0,0,2,35,517,1,12,15,8,13,15,1,0,0,0,0.01,0,0.07,0.01,0,0,0.13,0.01,0.18,0,0,0,0.04,0,0,0.51,0,0.04
13006240939,1. Weekly Shoppers,1,69,45000,M,10019,NY-NJ,Manhattan,2/2/2013 0:00,0,2,0.01,44,10,191,29.98,0,0,2,10,175,8,5,12,3,3,5,6,0.06,0,0,0.01,0,0.22,0.02,0,0.04,0.05,0,0.01,0.01,0,0,0.06,0,0,0.46,0,0.07
12337698934,1. Weekly Shoppers,1,30,50000,F,7112,NY-NJ,New Jersey,12/3/2012 0:00,0,3,52.96,41,30,243,0,1,6.9,1,75,43,9,1,4,5,3,3,14,0,0,0.01,0.02,0,0.1,0.02,0.01,0.03,0.04,0,0.01,0.12,0,0.04,0.02,0,0.1,0.4,0.05,0.03
1188235913,1. Weekly Shoppers,1,35,60000,F,8008,NY-NJ,Jersey Shore,7/26/2006 0:00,0,2,39.49,67,32,268,0,3,45.17,3,66,432,2,13,9,14,15,10, -   ,0.01,0,0,0.04,0,0.04,0,0.02,0.04,0.04,0,0,0,0,0,0.15,0,0.04,0.42,0.18,0.02
1099220054,1. Weekly Shoppers,1,36,150000,M,10003,NY-NJ,Manhattan,5/11/2006 0:00,0,1,0.00,67,8,273,0,1,0,1,9,273,40,8,5,2,4,2,2,0.02,0.02,0.02,0.02,0.05,0.19,0.05,0,0.03,0.08,0.03,0.06,0.09,0,0.01,0.06,0,0.01,0.18,0.02,0.05
126500408,1. Weekly Shoppers,1,47,300000,F,8735,NY-NJ,Jersey Shore,8/4/2004 0:00,0,1,0.00,63,16,293,0,2,10,2,25,633,15,8,3,9,7,13,7,0.12,0,0,0,0,0.31,0.02,0,0.01,0.09,0,0.02,0.1,0,0.04,0.14,0,0,0.03,0.06,0.05
1265719920,1. Weekly Shoppers,1,45,60000,F,10023,NY-NJ,Manhattan,8/1/2006 0:00,0,3,0.00,72,20,302,0,17,65.69,18,33,1962,19,20,9,6,5,6,6,0.02,0,0.02,0,0,0.18,0.09,0,0.01,0.05,0,0,0.01,0,0.12,0.06,0,0.09,0.3,0.02,0.04
11998092927,1. Weekly Shoppers,1,52,60000,F,10013,NY-NJ,Manhattan,1/24/2013 0:00,0,1,10.99,55,34,324,29.98,0,0,2,59,484,11,5,5,14,8,8,2,0.06,0,0.01,0.01,0,0.1,0.08,0,0.02,0.1,0.01,0.03,0,0,0.12,0.1,0,0.13,0.19,0.02,0.03
10835129,1. Weekly Shoppers,1,49,150000,M,10013,NY-NJ,Manhattan,12/1/2002 0:00,0,4,0.00,65,5,334,5.99,10,0,11,9,1014,13,13,11,8,8,9,3,0.15,0,0,0.01,0.01,0.14,0.02,0,0.06,0.05,0.02,0.1,0.01,0,0.02,0.16,0,0,0.15,0,0.08
10634583142,1. Weekly Shoppers,1,92,100000,F,6901,NY-NJ,Westchester/CT,3/30/2012 0:00,0,7,5.02,37,17,348,0,20,44.02,20,21,1413,3,6,11,5,3,5,2,0.17,0,0.02,0.01,0,0.12,0.03,0,0.08,0.1,0,0.1,0,0,0.04,0.03,0,0.02,0.24,0.03,0.01
12359814478,1. Weekly Shoppers,1,43,200000,F,10010,NY-NJ,Manhattan,11/18/2012 0:00,0,4,0.00,69,10,363,0,4,0,4,16,363,7,14,8,7,7,11,14,0.02,0.01,0,0.02,0,0.23,0.04,0,0.15,0.13,0,0.02,0.04,0,0.02,0.08,0,0.03,0.19,0,0.01
127769550,1. Weekly Shoppers,1,34,150000,M,10024,NY-NJ,Manhattan,12/3/2005 0:00,0,1,0.00,56,22,500,0,1,0,1,33,500,15,12,7,8,3,7,4,0.53,0,0.02,0,0.02,0.03,0.02,0.01,0.01,0.03,0,0,0.01,0.19,0.03,0.03,0,0,0.05,0.01,0.02
10188013771,1. Weekly Shoppers,1,60,300000,F,10016,NY-NJ,Manhattan,1/31/2012 0:00,0,5,2.01,56,8,519,0,5,2.01,5,12,519,5,8,9,11,7,9,5,0.02,0,0,0.02,0,0.12,0.03,0,0.03,0.08,0.01,0.16,0,0,0,0.3,0,0.01,0.13,0,0.1
12033544664,1. Weekly Shoppers,1,37,65000,F,7040,NY-NJ,New Jersey,10/8/2012 0:00,0,4,0.00,68,10,565,0,4,0,4,23,565,21,7,10,6,11,6,5,0,0.03,0.01,0.05,0,0.19,0.05,0,0.05,0.09,0,0.01,0.11,0,0,0.05,0,0,0.21,0.05,0.11
10258185865,1. Weekly Shoppers,1,34,150000,F,7717,NY-NJ,Jersey Shore,2/26/2012 0:00,0,3,13.42,96,14,823,0,3,13.42,3,35,823,19,12,16,15,11,9,10,0.18,0.01,0.01,0,0,0.26,0.04,0,0.03,0.04,0.01,0.05,0.06,0,0.01,0.01,0.01,0,0.24,0.03,0.03
12455777525,1. Weekly Shoppers,1,33,150000,F,10003,NY-NJ,Manhattan,11/30/2012 0:00,0,23,66.49,24,14,998,0,23,66.49,23,14,998,2,5,10,3,2,1, -   ,0,0,0.03,0,0,0.12,0.07,0,0.21,0.01,0.01,0.01,0.41,0,0,0.11,0,0,0.01,0,0.02
12513390,1. Weekly Shoppers,1,49,75000,M,8742,NY-NJ,Jersey Shore,12/9/2002 0:00,0,2,0.00,69,9,1038,0,2,0,2,18,1038,10,14,7,9,8,12,7,0.05,0,0,0,0,0.1,0.03,0,0.02,0.06,0.06,0.29,0.06,0,0,0.1,0,0,0.22,0.03,0.01
10220363461,1. Weekly Shoppers,1,48,50000,M,7072,NY-NJ,New Jersey,2/3/2012 0:00,99.9,0,0.00,54,8,1050,229.77,0,0,23,14,2117,7,8,9,10,6,8,6,0.08,0.01,0.03,0.02,0.12,0.07,0.02,0.04,0.01,0.01,0.06,0.07,0.07,0.01,0.01,0.15,0,0.02,0.12,0.01,0.05
1106432484,1. Weekly Shoppers,1,59,300000,F,11213,NY-NJ,Brooklyn,5/14/2006 0:00,0,8,9.67,60,31,1142,0,14,9.67,14,60,1801,31,3,2,2,1,6,13,0.12,0,0.01,0.02,0,0.05,0.11,0,0.02,0.07,0,0.04,0.09,0,0.03,0.04,0,0.05,0.22,0.04,0.11
125653070,1. Weekly Shoppers,1,37,30000,F,8876,NY-NJ,New Jersey,7/31/2004 0:00,0,12,2.50,59,30,1177,0,1,0,1,52,81,9,1,5,10,10,10,12,0.1,0,0.03,0,0,0.07,0.09,0.01,0.05,0.09,0,0,0.03,0,0.1,0.05,0.01,0.05,0.23,0.06,0.02
10030357891,1. Weekly Shoppers,1,66,150000,F,7740,NY-NJ,Jersey Shore,6/6/2014 0:00,0,15,121.19,52,35,1201,0,29,253.84,29,60,2456,9,13,4,7,9,5,3,0.04,0,0.02,0.01,0,0.12,0.08,0,0.03,0.04,0,0.01,0.12,0,0.04,0.01,0,0.01,0.24,0.21,0.01
1139602108,1. Weekly Shoppers,1,42,100000,F,8402,NY-NJ,Jersey Shore,5/30/2006 0:00,0,6,48.90,76,23,1244,0,7,77.69,7,50,1593,24,8,13,5,11,7,7,0,0.01,0,0.01,0.01,0.17,0.07,0,0.11,0.14,0.01,0.14,0.02,0,0.01,0.07,0,0,0.16,0,0.07
10707983,1. Weekly Shoppers,1,70,-1,F,10016,NY-NJ,Manhattan,12/1/2002 0:00,6.99,24,31.50,54,11,1249,6.99,55,41.91,57,17,2871,8,16,11,5,6,3,3,0,0,0.02,0.01,0,0.46,0.01,0,0.12,0.03,0,0.02,0.05,0,0,0.04,0,0.04,0.14,0,0.06
12448097625,1. Weekly Shoppers,1,27,-1,F,10001,NY-NJ,Manhattan,12/2/2012 0:00,0,13,20.98,21,4,1407,0,13,20.98,13,5,1407,3,4,2,1,2,5,4,0.02,0,0,0.02,0,0.1,0.08,0.02,0.23,0.07,0.02,0.07,0.07,0,0,0.12,0.01,0.01,0.12,0,0.04
12287796,1. Weekly Shoppers,1,54,100000,F,10002,NY-NJ,Manhattan,12/8/2002 0:00,0,13,0.00,56,4,1441,0,13,0,13,9,1441,9,17,3,10,7,3,6,0,0,0,0.03,0,0.27,0.1,0,0.01,0.05,0.02,0.05,0.24,0,0,0.12,0,0,0.1,0,0.01
11986540208,1. Weekly Shoppers,1,37,100000,F,10280,NY-NJ,Manhattan,10/8/2012 0:00,0,18,0.02,39,3,1619,0,52,0.05,52,6,4720,4,7,12,3,5,2,4,0.14,0.16,0,0.01,0,0.14,0,0,0.03,0.09,0.03,0.33,0,0,0,0.03,0,0.01,0,0.01,0.02
11772292645,1. Weekly Shoppers,1,31,100000,F,10013,NY-NJ,Manhattan,9/9/2012 0:00,0,19,6.00,71,10,1692,0,2,0,2,14,127,14,13,12,5,5,13,6,0,0.04,0.06,0.01,0.01,0.24,0.08,0,0.02,0.03,0.02,0,0.07,0,0.01,0,0,0.09,0.3,0.03,0.01
12557434528,1. Weekly Shoppers,0,66,50000,F,10022,NY-NJ,Manhattan,12/11/2012 0:00,0,26,75.70,26,12,1877,0,45,80.73,45,16,3712, -   , -   ,3, -   ,6,15,2,0,0,0.08,0.1,0,0.23,0.11,0,0.03,0.15,0,0.02,0.15,0,0,0.01,0.01,0,0.02,0,0.1
130810397,1. Weekly Shoppers,1,54,250000,F,11101,NY-NJ,Queens,9/3/2004 0:00,0,42,0.00,120,24,1906,0,86,12.08,87,48,3973,11,34,19,8,12,13,20,0.01,0,0,0,0,0.09,0.16,0,0.12,0.01,0,0,0.3,0,0,0.03,0,0,0.14,0.08,0.04
10231121352,1. Weekly Shoppers,1,52,300000,F,10021,NY-NJ,Manhattan,2/5/2012 0:00,0,28,0.04,51,9,1929,0,28,0.04,28,21,1929,13,15,13,6,1, -   ,2,0,0,0.01,0.03,0,0.09,0.09,0,0.01,0.08,0.02,0.01,0.02,0,0,0.21,0.05,0.08,0.21,0.01,0.08
122264044,1. Weekly Shoppers,1,52,100000,F,10036,NY-NJ,Manhattan,7/13/2004 0:00,0,19,2.02,109,8,2015,0,19,2.02,19,16,2015,14,18,15,13,17,17,10,0,0.01,0,0,0,0.09,0.01,0,0,0.12,0.02,0.11,0.05,0,0,0.01,0,0,0.38,0,0.2
1283646375,1. Weekly Shoppers,1,42,50000,F,10013,NY-NJ,Manhattan,8/11/2006 0:00,0,22,4.03,52,9,2083,0,63,4.06,64,14,5557,5,5,10,11,10,7,2,0.07,0,0.04,0.03,0,0.12,0.09,0.02,0.03,0.07,0.01,0.05,0.05,0,0.05,0.04,0,0.05,0.22,0.03,0.03
127009471,1. Weekly Shoppers,1,98,40000,F,10016,NY-NJ,Manhattan,8/7/2004 0:00,0,49,32.46,51,17,2087,0,101,109.68,101,42,4017, -   , -   ,1, -   ,1,40,7,0,0,0.13,0.15,0,0.08,0.04,0,0.06,0.12,0,0.07,0.1,0,0.04,0.1,0,0.03,0.03,0,0.04
11702555958,1. Weekly Shoppers,1,31,-1,F,10027,NY-NJ,Manhattan,8/26/2012 0:00,0,18,0.01,58,4,2140,0,18,0.01,18,11,2140,5,8,5,14,7,13,4,0.08,0,0,0.02,0.04,0.24,0.04,0,0.03,0.05,0,0,0.01,0,0.07,0.03,0,0.11,0.22,0.01,0.04
10408796467,1. Weekly Shoppers,1,36,150000,F,10024,NY-NJ,Manhattan,2/27/2012 0:00,0,21,23.38,57,10,2188,0,21,23.38,21,22,2188,4,11,4,2,5,29,1,0,0.04,0,0.02,0,0.23,0.04,0,0.07,0.09,0,0.02,0,0,0.01,0.02,0,0.01,0.27,0.12,0.06
1264465518,1. Weekly Shoppers,1,49,200000,F,10019,NY-NJ,Manhattan,7/31/2006 0:00,0,49,39.96,49,19,2193,0,92,89.83,92,40,3874,12,11,3,6,7,9,1,0.07,0,0,0,0,0.07,0.06,0,0.05,0.04,0,0.06,0.15,0,0.02,0.07,0,0.01,0.23,0.15,0
11977022145,1. Weekly Shoppers,1,37,150000,F,11249,NY-NJ,Brooklyn,10/1/2012 0:00,0,28,146.02,33,13,2268,0,63,275.67,70,25,4734,8,5,6,3,4,5,2,0,0,0.02,0.02,0,0.08,0.05,0,0.01,0.01,0,0.02,0.04,0,0.1,0,0,0.1,0.26,0.25,0.04
10618877270,1. Weekly Shoppers,1,36,200000,F,10016,NY-NJ,Manhattan,3/27/2012 0:00,0,49,4.04,54,6,2290,0,103,29.1,103,16,4797,4,3,8,6,8,10,10,0,0,0.03,0.02,0,0.13,0.01,0,0.02,0.09,0,0.03,0.09,0,0.03,0.09,0,0.04,0.39,0,0.01
11027873563,1. Weekly Shoppers,1,26,40000,F,11201,NY-NJ,Brooklyn,5/20/2012 0:00,0,43,2.01,47,2,2311,0,1,0,1,7,113,7,1,1,1,1,4,30,0,0,0,0.06,0,0.18,0.07,0,0.05,0.25,0.01,0.01,0.04,0,0.02,0.01,0,0.06,0.21,0,0.03
10345533589,1. Weekly Shoppers,1,34,20000,F,10028,NY-NJ,Manhattan,1/1/2014 0:00,0,46,51.21,46,7,2329,0,88,73.33,88,13,4168,33,4,6,1,2, -   , -   ,0,0,0,0.01,0,0.2,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0.54,0,0.09
11464708868,1. Weekly Shoppers,1,54,75000,M,11201,NY-NJ,Brooklyn,7/30/2012 0:00,0,51,38.91,53,11,2339,0,114,91.63,114,27,5071,10,3,1,7,8,14,8,0.2,0,0,0,0,0.12,0.16,0,0.01,0.1,0,0.08,0.03,0,0.02,0.08,0,0,0.16,0.02,0
11589581,1. Weekly Shoppers,1,69,150000,M,10021,NY-NJ,Manhattan,2/22/2004 0:00,0,43,2.03,45,4,2352,0,81,2.05,81,5,4151,8,8,9,5,6,4,3,0,0.01,0.01,0,0,0.31,0.02,0,0.01,0.08,0.02,0.17,0,0,0.01,0.23,0,0,0.03,0,0.12
104343743,1. Weekly Shoppers,1,48,60000,M,10010,NY-NJ,Manhattan,4/18/2004 0:00,0,48,2.03,50,4,2367,0,97,2.08,97,9,4713,10,2,5,4,10,6,11,0,0,0.03,0.01,0,0.15,0.19,0.02,0.14,0.03,0,0.02,0.04,0,0.04,0,0,0.04,0.25,0,0.04
12903357932,1. Weekly Shoppers,1,42,-1,F,7960,NY-NJ,New Jersey,1/31/2013 0:00,-0.18,14,14.18,54,11,2390,-0.18,14,14.18,16,18,2390,4,11,6,10,5,8,8,0,0.04,0,0.01,0.04,0.08,0.01,0,0.06,0.07,0,0.06,0.08,0,0.08,0.27,0,0.02,0.15,0.01,0
1197018149,1. Weekly Shoppers,1,39,150000,F,10023,NY-NJ,Manhattan,7/1/2006 0:00,0,36,8.43,79,9,2461,11.98,102,71.76,108,23,6920,9,14,7,10,22,6,8,0,0,0.02,0.01,0,0.57,0.01,0,0.04,0.06,0,0.05,0.03,0,0.06,0.1,0,0,0.06,0,0
10982141169,1. Weekly Shoppers,1,32,-1,F,8008,NY-NJ,Jersey Shore,5/14/2012 0:00,0,20,25.02,149,11,2473,0,31,50.06,31,21,3914,14,22,22,18,30,21,21,0.11,0.08,0.01,0.01,0,0.13,0.03,0,0.07,0.08,0.04,0.08,0.01,0,0,0.11,0,0.03,0.08,0.03,0.1
11654475486,1. Weekly Shoppers,1,36,150000,F,10003,NY-NJ,Manhattan,8/18/2012 0:00,27.96,14,69.95,24,11,2494,51.92,14,101.9,32,17,3187,8,1,4,1,2,3,4,0.1,0,0.03,0,0.01,0.1,0.05,0.07,0.04,0.12,0,0.04,0.06,0.01,0.03,0.06,0.05,0.03,0.14,0.02,0.05
10792670316,1. Weekly Shoppers,1,39,-1,F,10026,NY-NJ,Manhattan,4/19/2012 0:00,0,41,2.04,71,7,2495,173.71,55,32.06,84,23,4255, -   ,5,11,16,9,28,1,0.14,0,0,0,0.23,0.15,0,0,0,0.03,0,0,0.08,0,0,0.33,0,0,0.01,0,0.02
12361387566,1. Weekly Shoppers,1,32,-1,F,11216,NY-NJ,Brooklyn,4/29/2017 0:00,41.94,21,50.04,28,4,2553,41.94,21,50.04,27,4,2553,8,4, -   ,2,5,2,6,0.11,0.01,0,0.05,0.01,0.15,0.08,0,0.03,0.11,0,0.05,0.01,0,0.03,0.07,0,0.04,0.22,0.02,0.02
12896262153,1. Weekly Shoppers,1,80,15000,F,10036,NY-NJ,Manhattan,1/21/2013 0:00,-0.18,57,11.61,60,6,2565,-0.18,117,13.66,118,12,5194,8,6,11,8,9,7,9,0,0,0.04,0,0,0.1,0.01,0,0.06,0.05,0,0.06,0.07,0,0,0.04,0,0.01,0.34,0.14,0.08
1038070,1. Weekly Shoppers,1,56,45000,F,10016,NY-NJ,Manhattan,9/1/2002 0:00,12.98,29,5.04,74,5,2596,18.97,59,11.07,62,13,5055,9,14,9,17,9,7,9,0,0.01,0,0,0,0.21,0.11,0,0.09,0.11,0.03,0.07,0.01,0,0.01,0.23,0,0.04,0.05,0.03,0
10211943466,1. Weekly Shoppers,1,52,25000,F,7017,NY-NJ,New Jersey,2/2/2012 0:00,202.71,8,30.01,41,12,2600,202.71,8,30.01,38,21,2600,3, -   ,2,3,12,11,10,0,0,0,0.03,0,0.03,0.03,0,0.07,0.04,0,0,0.11,0,0.11,0.32,0,0.03,0.21,0,0.02
10715690795,1. Weekly Shoppers,1,40,75000,F,7079,NY-NJ,New Jersey,4/9/2012 0:00,0,32,4.94,80,10,2610,0,32,4.94,32,18,2610,20,8,14,7,7,8,15,0,0,0,0.01,0,0.1,0.12,0,0.02,0.04,0,0,0.03,0,0.02,0.01,0,0.15,0.5,0,0.01
110840843,1. Weekly Shoppers,1,69,75000,M,10028,NY-NJ,Manhattan,1/11/2007 0:00,0,44,19.51,46,9,2827,0,87,54.82,89,24,5519,2,10,4,7,11,10,2,0,0,0.02,0.01,0,0.06,0.07,0,0.06,0.12,0.01,0.1,0.07,0,0,0.17,0,0,0.26,0,0.06
11468584198,1. Weekly Shoppers,1,38,50000,F,10026,NY-NJ,Manhattan,7/21/2012 0:00,12.98,37,87.49,42,13,2857,18.97,94,147.37,100,25,7221,4,3,5,15,4,5,6,0,0,0,0.01,0,0.42,0.13,0,0.16,0.05,0,0,0.07,0,0,0.01,0,0.01,0.08,0.01,0.05
12511666930,1. Weekly Shoppers,1,34,150000,F,10314,NY-NJ,Staten Island,1/26/2013 0:00,0,48,16.90,50,9,2859,0,31,150.5,31,31,4009,4,2, -   ,1, -   ,1,40,0.03,0,0,0.01,0,0.17,0.05,0,0.03,0.03,0,0.02,0.06,0,0.06,0.01,0,0.09,0.41,0,0.04
10887763905,1. Weekly Shoppers,1,44,75000,F,10005,NY-NJ,Manhattan,5/2/2012 0:00,0,34,31.71,36,7,2863,0,75,76.75,75,16,6605,3,6,7,6,6,3,3,0.09,0,0,0,0,0.07,0,0,0.01,0.01,0,0.03,0,0,0,0.06,0,0,0.59,0,0.14
1240281382,1. Weekly Shoppers,1,76,-1,F,10017,NY-NJ,Manhattan,7/20/2006 0:00,306.54,0,0.03,47,3,2902,570.1,0,6.03,91,6,5112,15,20,5,1,4, -   ,1,0,0,0,0,0,0.08,0,0,0,0.01,0,0.21,0.28,0,0,0.06,0,0.03,0.33,0,0
10241479082,1. Weekly Shoppers,1,42,75000,M,11238,NY-NJ,Brooklyn,2/24/2012 0:00,0,44,23.85,53,6,2909,0,84,23.89,84,9,5106,8,12,8,2,7,3,4,0,0.03,0,0.03,0,0.26,0.02,0,0.04,0.12,0.06,0.41,0.01,0,0,0.01,0,0,0,0,0.02
11965497471,1. Weekly Shoppers,1,34,200000,M,10065,NY-NJ,Manhattan,9/29/2012 0:00,0,41,0.03,42,3,2956,0,104,24.46,104,10,8112,14,10,7,4,1,4,1,0,0.02,0.01,0.07,0,0.23,0.03,0,0.03,0.1,0,0.02,0.01,0,0,0.26,0,0,0.13,0,0.08
12474407441,1. Weekly Shoppers,0,62,300000,F,10024,NY-NJ,Manhattan,12/3/2012 0:00,6.99,20,58.77,27,9,2961,24.96,34,58.77,44,9,4643,7,5,1,3,2,3,6,0.26,0,0,0,0,0.08,0.04,0,0.07,0.01,0,0.02,0.02,0,0.32,0.05,0,0.06,0.03,0.05,0.01
127598688,1. Weekly Shoppers,1,39,150000,M,10004,NY-NJ,Manhattan,1/15/2007 0:00,0,45,19.00,47,6,3020,0,91,35.09,92,11,5789,34,6,2, -   , -   ,2,2,0.05,0,0.02,0.03,0.07,0.13,0.13,0,0.03,0.11,0.01,0.04,0.21,0,0.02,0.08,0,0.02,0.03,0.01,0.04
12823092211,1. Weekly Shoppers,1,34,200000,F,10016,NY-NJ,Manhattan,1/13/2013 0:00,220.66,0,27.01,38,7,3022,394.37,0,61.04,72,14,5283,4,2,10,3,8,5,6,0.02,0,0,0.02,0,0.18,0.02,0,0.01,0.27,0.01,0.26,0,0,0,0.05,0,0,0.05,0,0.11
11165841,1. Weekly Shoppers,1,66,40000,M,10009,NY-NJ,Manhattan,12/2/2002 0:00,0,38,3.71,81,16,3066,0,71,3.77,71,32,5598,5,10,11,32,9,3,9,0.01,0,0,0.01,0,0.08,0.08,0,0.12,0.24,0.01,0.07,0.07,0,0.01,0.15,0,0.02,0.09,0,0.03
116200221,1. Weekly Shoppers,1,61,175000,M,11201,NY-NJ,Brooklyn,6/15/2004 0:00,0,50,1.62,51,3,3092,0,92,1.7,92,8,5724,7,8,13,7,4,6,5,0,0,0,0,0,0.1,0.12,0,0.03,0,0.03,0.11,0.12,0,0.04,0.07,0,0,0.21,0.01,0.16
128076400,1. Weekly Shoppers,1,59,50000,F,11205,NY-NJ,Brooklyn,8/14/2004 0:00,0,52,74.69,52,30,3124,0,104,144.23,104,56,6215,14,2, -   , -   , -   ,2,34,0.1,0,0,0.01,0,0.15,0.01,0,0.12,0.02,0.01,0.1,0.03,0,0,0.01,0,0.11,0.3,0,0.03
12903540069,1. Weekly Shoppers,1,31,300000,F,10025,NY-NJ,Manhattan,1/23/2013 0:00,0,27,59.75,63,33,3130,0,27,59.75,27,58,3130,7,13,12,8,5,13,3,0,0,0.03,0.01,0,0.29,0.02,0,0.05,0.06,0,0.03,0.06,0,0.02,0.05,0,0.04,0.26,0.02,0.07
1039539997,1. Weekly Shoppers,1,71,-1,F,11201,NY-NJ,Brooklyn,4/16/2006 0:00,13.98,48,4.01,51,3,3146,13.98,91,7.04,93,8,5513,22,13,2, -   ,3,3,7,0,0,0,0.02,0,0.44,0,0,0.01,0,0.04,0.06,0,0,0.01,0.35,0,0,0.02,0,0.07
104303494,1. Weekly Shoppers,1,57,100000,M,11378,NY-NJ,Queens,4/19/2004 0:00,0,50,22.55,52,12,3147,0,97,46.26,97,17,5907,41,1,1,1, -   , -   ,6,0.01,0,0.02,0.02,0,0.04,0.13,0,0.02,0.19,0,0.02,0.11,0,0.17,0.04,0,0.08,0.13,0,0.04
1204096299,1. Weekly Shoppers,1,44,250000,F,10028,NY-NJ,Manhattan,6/29/2006 0:00,0,23,4.74,64,9,3161,0,60,4.78,60,15,7122,4,6,12,15,6,6,13,0.01,0,0,0.01,0,0.17,0.03,0,0.06,0.17,0,0.01,0.05,0,0.12,0.05,0,0.07,0.17,0.04,0.05
